movieTitle,movieIMDbLink,gross,budget,director,profit,ROI
Australia,http://www.imdb.com/title/tt0455824/?ref_=fn_tt_tt_1,49551662,130000000,Baz Luhrmann,-80448338,-61.883336923076925
After Earth,http://www.imdb.com/title/tt1815862/?ref_=fn_tt_tt_1,60522097,130000000,M. Night Shyamalan,-69477903,-53.44454076923076
Dinosaur,http://www.imdb.com/title/tt0130623/?ref_=fn_tt_tt_1,137748063,127500000,Eric Leighton,10248063,8.037696470588235
Night at the Museum: Secret of the Tomb,http://www.imdb.com/title/tt2692250/?ref_=fn_tt_tt_1,113733726,127000000,Shawn Levy,-13266274,-10.44588503937008
Megamind,http://www.imdb.com/title/tt1001526/?ref_=fn_tt_tt_1,148337537,130000000,Tom McGrath,18337537,14.105797692307693
Harry Potter and the Sorcerer's Stone,http://www.imdb.com/title/tt0241527/?ref_=fn_tt_tt_1,317557891,125000000,Chris Columbus,192557891,154.0463128
R.I.P.D.,http://www.imdb.com/title/tt0790736/?ref_=fn_tt_tt_1,33592415,130000000,Robert Schwentke,-96407585,-74.15968076923077
Pirates of the Caribbean: The Curse of the Black Pearl,http://www.imdb.com/title/tt0325980/?ref_=fn_tt_tt_1,305388685,140000000,Gore Verbinski,165388685,118.134775
The Hunger Games: Mockingjay - Part 1,http://www.imdb.com/title/tt1951265/?ref_=fn_tt_tt_1,337103873,125000000,Francis Lawrence,212103873,169.6830984
The Da Vinci Code,http://www.imdb.com/title/tt0382625/?ref_=fn_tt_tt_1,217536138,125000000,Ron Howard,92536138,74.0289104
Rio 2,http://www.imdb.com/title/tt2357291/?ref_=fn_tt_tt_1,131536019,103000000,Carlos Saldanha,28536019,27.70487281553398
X-Men 2,http://www.imdb.com/title/tt0290334/?ref_=fn_tt_tt_1,214948780,110000000,Bryan Singer,104948780,95.40798181818182
Fast Five,http://www.imdb.com/title/tt1596343/?ref_=fn_tt_tt_1,209805005,125000000,Justin Lin,84805005,67.844004
Sherlock Holmes: A Game of Shadows,http://www.imdb.com/title/tt1515091/?ref_=fn_tt_tt_1,186830669,125000000,Guy Ritchie,61830669,49.4645352
Clash of the Titans,http://www.imdb.com/title/tt0800320/?ref_=fn_tt_tt_1,163192114,125000000,Louis Leterrier,38192114,30.5536912
Total Recall,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1,119412921,65000000,Paul Verhoeven,54412921,83.71218615384616
The 13th Warrior,http://www.imdb.com/title/tt0120657/?ref_=fn_tt_tt_1,32694788,85000000,John McTiernan,-52305212,-61.53554352941176
The Bourne Legacy,http://www.imdb.com/title/tt1194173/?ref_=fn_tt_tt_1,113165635,125000000,Tony Gilroy,-11834365,-9.467492
Batman & Robin,http://www.imdb.com/title/tt0118688/?ref_=fn_tt_tt_1,107285004,125000000,Joel Schumacher,-17714996,-14.1719968
How the Grinch Stole Christmas,http://www.imdb.com/title/tt0170016/?ref_=fn_tt_tt_1,260031035,123000000,Ron Howard,137031035,111.40734552845528
The Day After Tomorrow,http://www.imdb.com/title/tt0319262/?ref_=fn_tt_tt_1,186739919,125000000,Roland Emmerich,61739919,49.3919352
Mission: Impossible II,http://www.imdb.com/title/tt0120755/?ref_=fn_tt_tt_1,215397307,125000000,John Woo,90397307,72.3178456
The Perfect Storm,http://www.imdb.com/title/tt0177971/?ref_=fn_tt_tt_1,182618434,140000000,Wolfgang Petersen,42618434,30.441738571428573
Fantastic 4: Rise of the Silver Surfer,http://www.imdb.com/title/tt0486576/?ref_=fn_tt_tt_1,131920333,130000000,Tim Story,1920333,1.4771792307692309
Life of Pi,http://www.imdb.com/title/tt0454876/?ref_=fn_tt_tt_1,124976634,120000000,Ang Lee,4976634,4.147195
Ghost Rider,http://www.imdb.com/title/tt0259324/?ref_=fn_tt_tt_1,115802596,110000000,Mark Steven Johnson,5802596,5.275087272727273
Jason Bourne,http://www.imdb.com/title/tt4196776/?ref_=fn_tt_tt_1,108521835,120000000,Paul Greengrass,-11478165,-9.5651375
Charlie's Angels: Full Throttle,http://www.imdb.com/title/tt0305357/?ref_=fn_tt_tt_1,100685880,120000000,McG,-19314120,-16.095100000000002
Prometheus,http://www.imdb.com/title/tt1446714/?ref_=fn_tt_tt_1,126464904,130000000,Ridley Scott,-3535096,-2.7193046153846154
Stuart Little 2,http://www.imdb.com/title/tt0243585/?ref_=fn_tt_tt_1,64736114,120000000,Rob Minkoff,-55263886,-46.05323833333333
Elysium,http://www.imdb.com/title/tt1535108/?ref_=fn_tt_tt_1,93050117,115000000,Neill Blomkamp,-21949883,-19.086854782608693
The Chronicles of Riddick,http://www.imdb.com/title/tt0296572/?ref_=fn_tt_tt_1,57637485,105000000,David Twohy,-47362515,-45.10715714285714
RoboCop,http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1,58607007,100000000,JosÌÎå© Padilha,-41392993,-41.392993
Speed Racer,http://www.imdb.com/title/tt0811080/?ref_=fn_tt_tt_1,43929341,120000000,Lana Wachowski,-76070659,-63.39221583333333
How Do You Know,http://www.imdb.com/title/tt1341188/?ref_=fn_tt_tt_1,30212620,120000000,James L. Brooks,-89787380,-74.82281666666667
Knight and Day,http://www.imdb.com/title/tt1013743/?ref_=fn_tt_tt_1,76418654,117000000,James Mangold,-40581346,-34.68491111111111
Oblivion,http://www.imdb.com/title/tt1483013/?ref_=fn_tt_tt_1,89021735,120000000,Joseph Kosinski,-30978265,-25.815220833333335
Star Wars: Episode III - Revenge of the Sith,http://www.imdb.com/title/tt0121766/?ref_=fn_tt_tt_1,380262555,113000000,George Lucas,267262555,236.5155353982301
Star Wars: Episode II - Attack of the Clones,http://www.imdb.com/title/tt0121765/?ref_=fn_tt_tt_1,310675583,115000000,George Lucas,195675583,170.15268086956522
"Monsters, Inc.",http://www.imdb.com/title/tt0198781/?ref_=fn_tt_tt_1,289907418,115000000,Pete Docter,174907418,152.09340695652173
The Wolverine,http://www.imdb.com/title/tt1430132/?ref_=fn_tt_tt_1,132550960,120000000,James Mangold,12550960,10.459133333333332
Star Wars: Episode I - The Phantom Menace,http://www.imdb.com/title/tt0120915/?ref_=fn_tt_tt_1,474544677,115000000,George Lucas,359544677,312.6475452173913
The Croods,http://www.imdb.com/title/tt0481499/?ref_=fn_tt_tt_1,187165546,135000000,Kirk De Micco,52165546,38.64114518518518
Windtalkers,http://www.imdb.com/title/tt0245562/?ref_=fn_tt_tt_1,40911830,115000000,John Woo,-74088170,-64.4244956521739
The Huntsman: Winter's War,http://www.imdb.com/title/tt2381991/?ref_=fn_tt_tt_1,47952020,115000000,Cedric Nicolas-Troyan,-67047980,-58.30259130434783
Teenage Mutant Ninja Turtles,http://www.imdb.com/title/tt1291150/?ref_=fn_tt_tt_1,190871240,125000000,Jonathan Liebesman,65871240,52.696991999999995
Gravity,http://www.imdb.com/title/tt1454468/?ref_=fn_tt_tt_1,274084951,100000000,Alfonso CuarÌÎ_n,174084951,174.08495100000002
Dante's Peak,http://www.imdb.com/title/tt0118928/?ref_=fn_tt_tt_1,67155742,116000000,Roger Donaldson,-48844258,-42.107118965517245
Teenage Mutant Ninja Turtles: Out of the Shadows,http://www.imdb.com/title/tt3949660/?ref_=fn_tt_tt_1,81638674,135000000,Dave Green,-53361326,-39.52690814814815
Fantastic Four,http://www.imdb.com/title/tt1502712/?ref_=fn_tt_tt_1,56114221,120000000,Josh Trank,-63885779,-53.23814916666667
Night at the Museum,http://www.imdb.com/title/tt0477347/?ref_=fn_tt_tt_1,250863268,110000000,Shawn Levy,140863268,128.05751636363635
San Andreas,http://www.imdb.com/title/tt2126355/?ref_=fn_tt_tt_1,155181732,110000000,Brad Peyton,45181732,41.074301818181816
Tomorrow Never Dies,http://www.imdb.com/title/tt0120347/?ref_=fn_tt_tt_1,125332007,110000000,Roger Spottiswoode,15332007,13.938188181818182
The Patriot,http://www.imdb.com/title/tt0187393/?ref_=fn_tt_tt_1,113330342,110000000,Roland Emmerich,3330342,3.0275836363636364
Ocean's Twelve,http://www.imdb.com/title/tt0349903/?ref_=fn_tt_tt_1,125531634,110000000,Steven Soderbergh,15531634,14.119667272727273
Mr. & Mrs. Smith,http://www.imdb.com/title/tt0356910/?ref_=fn_tt_tt_1,186336103,120000000,Doug Liman,66336103,55.28008583333334
Insurgent,http://www.imdb.com/title/tt2908446/?ref_=fn_tt_tt_1,129995817,110000000,Robert Schwentke,19995817,18.178015454545456
The Aviator,http://www.imdb.com/title/tt0338751/?ref_=fn_tt_tt_1,102608827,110000000,Martin Scorsese,-7391173,-6.719248181818181
Gulliver's Travels,http://www.imdb.com/title/tt1320261/?ref_=fn_tt_tt_1,42776259,112000000,Rob Letterman,-69223741,-61.80691160714286
The Green Hornet,http://www.imdb.com/title/tt0990407/?ref_=fn_tt_tt_1,98780042,120000000,Michel Gondry,-21219958,-17.683298333333333
300: Rise of an Empire,http://www.imdb.com/title/tt1253863/?ref_=fn_tt_tt_1,106369117,110000000,Noam Murro,-3630883,-3.3008027272727274
The Smurfs,http://www.imdb.com/title/tt0472181/?ref_=fn_tt_tt_1,142614158,110000000,Raja Gosnell,32614158,29.649234545454544
Home on the Range,http://www.imdb.com/title/tt0299172/?ref_=fn_tt_tt_1,50026353,110000000,Will Finn,-59973647,-54.521497272727274
Allegiant,http://www.imdb.com/title/tt3410834/?ref_=fn_tt_tt_1,66002193,110000000,Robert Schwentke,-43997807,-39.998006363636364
Real Steel,http://www.imdb.com/title/tt0433035/?ref_=fn_tt_tt_1,85463309,110000000,Shawn Levy,-24536691,-22.306082727272727
The Smurfs 2,http://www.imdb.com/title/tt2017020/?ref_=fn_tt_tt_1,71017784,105000000,Raja Gosnell,-33982216,-32.36401523809524
Speed 2: Cruise Control,http://www.imdb.com/title/tt0120179/?ref_=fn_tt_tt_1,48068396,160000000,Jan de Bont,-111931604,-69.9572525
Ender's Game,http://www.imdb.com/title/tt1731141/?ref_=fn_tt_tt_1,61656849,110000000,Gavin Hood,-48343151,-43.94831909090909
Live Free or Die Hard,http://www.imdb.com/title/tt0337978/?ref_=fn_tt_tt_1,134520804,110000000,Len Wiseman,24520804,22.291639999999997
The Lord of the Rings: The Fellowship of the Ring,http://www.imdb.com/title/tt0120737/?ref_=fn_tt_tt_1,313837577,93000000,Peter Jackson,220837577,237.45976021505376
Around the World in 80 Days,http://www.imdb.com/title/tt0327437/?ref_=fn_tt_tt_1,24004159,110000000,Frank Coraci,-85995841,-78.17803727272728
Ali,http://www.imdb.com/title/tt0248667/?ref_=fn_tt_tt_1,58183966,107000000,Michael Mann,-48816034,-45.62246168224299
The Cat in the Hat,http://www.imdb.com/title/tt0312528/?ref_=fn_tt_tt_1,100446895,109000000,Bo Welch,-8553105,-7.846885321100918
"I, Robot",http://www.imdb.com/title/tt0343818/?ref_=fn_tt_tt_1,144795350,120000000,Alex Proyas,24795350,20.662791666666667
Kingdom of Heaven,http://www.imdb.com/title/tt0320661/?ref_=fn_tt_tt_1,47396698,130000000,Ridley Scott,-82603302,-63.541001538461536
Stuart Little,http://www.imdb.com/title/tt0164912/?ref_=fn_tt_tt_1,140015224,133000000,Rob Minkoff,7015224,5.274604511278196
The Princess and the Frog,http://www.imdb.com/title/tt0780521/?ref_=fn_tt_tt_1,104374107,105000000,Ron Clements,-625893,-0.5960885714285714
The Martian,http://www.imdb.com/title/tt3659388/?ref_=fn_tt_tt_1,228430993,108000000,Ridley Scott,120430993,111.5101787037037
The Island,http://www.imdb.com/title/tt0399201/?ref_=fn_tt_tt_1,35799026,126000000,Michael Bay,-90200974,-71.5880746031746
Town & Country,http://www.imdb.com/title/tt0141907/?ref_=fn_tt_tt_1,6712451,90000000,Peter Chelsom,-83287549,-92.5417211111111
Gone in Sixty Seconds,http://www.imdb.com/title/tt0187078/?ref_=fn_tt_tt_1,101643008,90000000,Dominic Sena,11643008,12.936675555555555
Gladiator,http://www.imdb.com/title/tt0172495/?ref_=fn_tt_tt_1,187670866,103000000,Ridley Scott,84670866,82.20472427184467
Minority Report,http://www.imdb.com/title/tt0181689/?ref_=fn_tt_tt_1,132014112,102000000,Steven Spielberg,30014112,29.425600000000003
Harry Potter and the Chamber of Secrets,http://www.imdb.com/title/tt0295297/?ref_=fn_tt_tt_1,261970615,100000000,Chris Columbus,161970615,161.970615
Casino Royale,http://www.imdb.com/title/tt0381061/?ref_=fn_tt_tt_1,167007184,150000000,Martin Campbell,17007184,11.338122666666667
Planet of the Apes,http://www.imdb.com/title/tt0133152/?ref_=fn_tt_tt_1,180011740,100000000,Tim Burton,80011740,80.01174
Terminator 2: Judgment Day,http://www.imdb.com/title/tt0103064/?ref_=fn_tt_tt_1,204843350,102000000,James Cameron,102843350,100.82681372549021
Public Enemies,http://www.imdb.com/title/tt1152836/?ref_=fn_tt_tt_1,97030725,100000000,Michael Mann,-2969275,-2.969275
American Gangster,http://www.imdb.com/title/tt0765429/?ref_=fn_tt_tt_1,130127620,100000000,Ridley Scott,30127620,30.12762
True Lies,http://www.imdb.com/title/tt0111503/?ref_=fn_tt_tt_1,146282411,115000000,James Cameron,31282411,27.202096521739133
The Taking of Pelham 1 2 3,http://www.imdb.com/title/tt1111422/?ref_=fn_tt_tt_1,65452312,100000000,Tony Scott,-34547688,-34.547688
Little Fockers,http://www.imdb.com/title/tt0970866/?ref_=fn_tt_tt_1,148383780,100000000,Paul Weitz,48383780,48.38378
The Other Guys,http://www.imdb.com/title/tt1386588/?ref_=fn_tt_tt_1,119219978,100000000,Adam McKay,19219978,19.219977999999998
Eraser,http://www.imdb.com/title/tt0116213/?ref_=fn_tt_tt_1,101228120,100000000,Chuck Russell,1228120,1.22812
Django Unchained,http://www.imdb.com/title/tt1853728/?ref_=fn_tt_tt_1,162804648,100000000,Quentin Tarantino,62804648,62.80464799999999
The Hunchback of Notre Dame,http://www.imdb.com/title/tt0116583/?ref_=fn_tt_tt_1,100117603,100000000,Gary Trousdale,117603,0.117603
The Emperor's New Groove,http://www.imdb.com/title/tt0120917/?ref_=fn_tt_tt_1,89296573,100000000,Mark Dindal,-10703427,-10.703427
The Expendables 2,http://www.imdb.com/title/tt1764651/?ref_=fn_tt_tt_1,85017401,92000000,Simon West,-6982599,-7.5897815217391305
National Treasure,http://www.imdb.com/title/tt0368891/?ref_=fn_tt_tt_1,173005002,100000000,Jon Turteltaub,73005002,73.00500199999999
Eragon,http://www.imdb.com/title/tt0449010/?ref_=fn_tt_tt_1,75030163,100000000,Stefen Fangmeier,-24969837,-24.969837000000002
Where the Wild Things Are,http://www.imdb.com/title/tt0386117/?ref_=fn_tt_tt_1,77222184,100000000,Spike Jonze,-22777816,-22.777816
Pan,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,34964818,150000000,Joe Wright,-115035182,-76.69012133333334
Epic,http://www.imdb.com/title/tt0848537/?ref_=fn_tt_tt_1,107515297,100000000,Chris Wedge,7515297,7.515297
The Tourist,http://www.imdb.com/title/tt1243957/?ref_=fn_tt_tt_1,67631157,100000000,Florian Henckel von Donnersmarck,-32368843,-32.368843000000005
End of Days,http://www.imdb.com/title/tt0146675/?ref_=fn_tt_tt_1,66862068,83000000,Peter Hyams,-16137932,-19.44329156626506
Blood Diamond,http://www.imdb.com/title/tt0450259/?ref_=fn_tt_tt_1,57366262,100000000,Edward Zwick,-42633738,-42.633738
The Wolf of Wall Street,http://www.imdb.com/title/tt0993846/?ref_=fn_tt_tt_1,116866727,100000000,Martin Scorsese,16866727,16.866727
Batman Forever,http://www.imdb.com/title/tt0112462/?ref_=fn_tt_tt_1,184031112,100000000,Joel Schumacher,84031112,84.031112
Starship Troopers,http://www.imdb.com/title/tt0120201/?ref_=fn_tt_tt_1,54700065,105000000,Paul Verhoeven,-50299935,-47.9047
Cloud Atlas,http://www.imdb.com/title/tt1371111/?ref_=fn_tt_tt_1,27098580,102000000,Tom Tykwer,-74901420,-73.43276470588236
Legend of the Guardians: The Owls of Ga'Hoole,http://www.imdb.com/title/tt1219342/?ref_=fn_tt_tt_1,55673333,80000000,Zack Snyder,-24326667,-30.40833375
Catwoman,http://www.imdb.com/title/tt0327554/?ref_=fn_tt_tt_1,40198710,100000000,Pitof,-59801290,-59.801289999999995
Hercules,http://www.imdb.com/title/tt1267297/?ref_=fn_tt_tt_1,72660029,100000000,Brett Ratner,-27339971,-27.339971000000002
Treasure Planet,http://www.imdb.com/title/tt0133240/?ref_=fn_tt_tt_1,38120554,140000000,Ron Clements,-101879446,-72.77103285714286
Land of the Lost,http://www.imdb.com/title/tt0457400/?ref_=fn_tt_tt_1,49392095,100000000,Brad Silberling,-50607905,-50.607904999999995
The Expendables 3,http://www.imdb.com/title/tt2333784/?ref_=fn_tt_tt_1,39292022,90000000,Patrick Hughes,-50707978,-56.342197777777784
Point Break,http://www.imdb.com/title/tt2058673/?ref_=fn_tt_tt_1,28772222,105000000,Ericson Core,-76227778,-72.59788380952381
Son of the Mask,http://www.imdb.com/title/tt0362165/?ref_=fn_tt_tt_1,17010646,84000000,Lawrence Guterman,-66989354,-79.74923095238096
In the Heart of the Sea,http://www.imdb.com/title/tt1390411/?ref_=fn_tt_tt_1,24985612,100000000,Ron Howard,-75014388,-75.014388
The Adventures of Pluto Nash,http://www.imdb.com/title/tt0180052/?ref_=fn_tt_tt_1,4411102,100000000,Ron Underwood,-95588898,-95.588898
Green Zone,http://www.imdb.com/title/tt0947810/?ref_=fn_tt_tt_1,35024475,100000000,Paul Greengrass,-64975525,-64.975525
The Peanuts Movie,http://www.imdb.com/title/tt2452042/?ref_=fn_tt_tt_1,130174897,99000000,Steve Martino,31174897,31.489794949494947
The Spanish Prisoner,http://www.imdb.com/title/tt0120176/?ref_=fn_tt_tt_1,10200000,10000000,David Mamet,200000,2
The Mummy Returns,http://www.imdb.com/title/tt0209163/?ref_=fn_tt_tt_1,202007640,98000000,Stephen Sommers,104007640,106.13024489795919
Gangs of New York,http://www.imdb.com/title/tt0217505/?ref_=fn_tt_tt_1,77679638,100000000,Martin Scorsese,-22320362,-22.320362
The Flowers of War,http://www.imdb.com/title/tt1410063/?ref_=fn_tt_tt_1,9213,94000000,Yimou Zhang,-93990787,-99.99019893617022
Surf's Up,http://www.imdb.com/title/tt0423294/?ref_=fn_tt_tt_1,58867694,100000000,Ash Brannon,-41132306,-41.132306
The Stepford Wives,http://www.imdb.com/title/tt0327162/?ref_=fn_tt_tt_1,59475623,90000000,Frank Oz,-30524377,-33.915974444444444
Black Hawk Down,http://www.imdb.com/title/tt0265086/?ref_=fn_tt_tt_1,108638745,92000000,Ridley Scott,16638745,18.08559239130435
The Campaign,http://www.imdb.com/title/tt1790886/?ref_=fn_tt_tt_1,86897182,95000000,Jay Roach,-8102818,-8.529282105263158
The Fifth Element,http://www.imdb.com/title/tt0119116/?ref_=fn_tt_tt_1,63540020,93000000,Luc Besson,-29459980,-31.677397849462363
Sex and the City 2,http://www.imdb.com/title/tt1261945/?ref_=fn_tt_tt_1,95328937,100000000,Michael Patrick King,-4671063,-4.671063
The Road to El Dorado,http://www.imdb.com/title/tt0138749/?ref_=fn_tt_tt_1,50802661,95000000,Bibo Bergeron,-44197339,-46.5235147368421
Ice Age: Continental Drift,http://www.imdb.com/title/tt1667889/?ref_=fn_tt_tt_1,161317423,95000000,Steve Martino,66317423,69.80781368421053
Cinderella,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1,201148159,95000000,Kenneth Branagh,106148159,111.73490421052632
The Lovely Bones,http://www.imdb.com/title/tt0380510/?ref_=fn_tt_tt_1,43982842,65000000,Peter Jackson,-21017158,-32.33408923076923
Finding Nemo,http://www.imdb.com/title/tt0266543/?ref_=fn_tt_tt_1,380838870,94000000,Andrew Stanton,286838870,305.1477340425532
The Lord of the Rings: The Return of the King,http://www.imdb.com/title/tt0167260/?ref_=fn_tt_tt_1,377019252,94000000,Peter Jackson,283019252,301.0843106382979
The Lord of the Rings: The Two Towers,http://www.imdb.com/title/tt0167261/?ref_=fn_tt_tt_1,340478898,94000000,Peter Jackson,246478898,262.21159361702126
Seventh Son,http://www.imdb.com/title/tt1121096/?ref_=fn_tt_tt_1,17176900,95000000,Sergey Bodrov,-77823100,-81.91905263157895
Lara Croft: Tomb Raider,http://www.imdb.com/title/tt0146316/?ref_=fn_tt_tt_1,131144183,115000000,Simon West,16144183,14.038419999999999
Transcendence,http://www.imdb.com/title/tt2209764/?ref_=fn_tt_tt_1,23014504,100000000,Wally Pfister,-76985496,-76.985496
Jurassic Park III,http://www.imdb.com/title/tt0163025/?ref_=fn_tt_tt_1,181166115,93000000,Joe Johnston,88166115,94.80227419354839
Rise of the Planet of the Apes,http://www.imdb.com/title/tt1318514/?ref_=fn_tt_tt_1,176740650,93000000,Rupert Wyatt,83740650,90.04370967741936
The Spiderwick Chronicles,http://www.imdb.com/title/tt0416236/?ref_=fn_tt_tt_1,71148699,90000000,Mark Waters,-18851301,-20.94589
A Good Day to Die Hard,http://www.imdb.com/title/tt1606378/?ref_=fn_tt_tt_1,67344392,92000000,John Moore,-24655608,-26.799573913043478
The Alamo,http://www.imdb.com/title/tt0318974/?ref_=fn_tt_tt_1,22406362,107000000,John Lee Hancock,-84593638,-79.05947476635514
The Incredibles,http://www.imdb.com/title/tt0317705/?ref_=fn_tt_tt_1,261437578,92000000,Brad Bird,169437578,184.1712804347826
Cutthroat Island,http://www.imdb.com/title/tt0112760/?ref_=fn_tt_tt_1,11000000,98000000,Renny Harlin,-87000000,-88.77551020408163
Percy Jackson & the Olympians: The Lightning Thief,http://www.imdb.com/title/tt0814255/?ref_=fn_tt_tt_1,88761720,95000000,Chris Columbus,-6238280,-6.56661052631579
