country,movieTitle,contentRating,movieYear,duration,language,numFaceInPoster,movieIMDbLink,gross,budget,imdbScore,numVotedUsers,numCriticsForReviews,castMemberFBLikes,movieFBLikes,director,directorFBLikes,actor1,actor1FBLikes,actor2,actor2FBLikes,actor3,actor3FBLikes,profit,ROI
USA,X-Men: First Class,PG-13,2011,132,English,3,http://www.imdb.com/title/tt1270798/?ref_=fn_tt_tt_1,146405371,160000000,7.8,518537,500,50983,54000,Matthew Vaughn,905,Jennifer Lawrence,34000,Michael Fassbender,13000,Oliver Platt,1000,-13594629,-8.496643125
USA,The Hunger Games: Mockingjay - Part 2,PG-13,2015,137,English,1,http://www.imdb.com/title/tt1951266/?ref_=fn_tt_tt_1,281666058,160000000,6.6,166137,389,81385,38000,Francis Lawrence,508,Jennifer Lawrence,34000,Philip Seymour Hoffman,22000,Josh Hutcherson,14000,121666058,76.04128625
USA,The Sorcerer's Apprentice,PG,2010,109,English,0,http://www.imdb.com/title/tt0963966/?ref_=fn_tt_tt_1,63143812,150000000,6.1,124185,235,13388,11000,Jon Turteltaub,226,Nicolas Cage,12000,Omar Benson Miller,418,Robert Capron,370,-86856188,-57.90412533333333
USA,Poseidon,PG-13,2006,98,English,0,http://www.imdb.com/title/tt0409182/?ref_=fn_tt_tt_1,60655503,160000000,5.6,82380,231,92456,0,Wolfgang Petersen,249,Jimmy Bennett,87000,Mike Vogel,2000,Andre Braugher,702,-99344497,-62.090310625
USA,Alice Through the Looking Glass,PG,2016,113,English,1,http://www.imdb.com/title/tt2567026/?ref_=fn_tt_tt_1,76846624,170000000,6.4,21352,218,80806,30000,James Bobin,33,Johnny Depp,40000,Alan Rickman,25000,Anne Hathaway,11000,-93153376,-54.796103529411766
USA,Shrek the Third,PG,2007,93,English,2,http://www.imdb.com/title/tt0413267/?ref_=fn_tt_tt_1,320706665,160000000,6.1,211971,227,4705,0,Chris Miller,50,Justin Timberlake,3000,Eric Idle,795,Rupert Everett,692,160706665,100.44166562500001
USA,Warcraft,PG-13,2016,123,English,0,http://www.imdb.com/title/tt0803096/?ref_=fn_tt_tt_1,46978995,160000000,7.3,111609,275,5505,89000,Duncan Jones,0,Dominic Cooper,3000,Callum Rennie,716,Ruth Negga,648,-113021005,-70.638128125
USA,Terminator Genisys,PG-13,2015,126,English,2,http://www.imdb.com/title/tt1340138/?ref_=fn_tt_tt_1,89732035,155000000,6.6,188457,474,38873,82000,Alan Taylor,230,J.K. Simmons,24000,Emilia Clarke,10000,Matt Smith,2000,-65267965,-42.10836451612903
USA,The Chronicles of Narnia: The Voyage of the Dawn Treader,PG,2010,113,English,4,http://www.imdb.com/title/tt0980970/?ref_=fn_tt_tt_1,104383624,155000000,6.3,106446,228,764,11000,Michael Apted,150,Bruce Spence,531,Shane Rangi,82,Laura Brent,59,-50616376,-32.65572645161291
USA,Pearl Harbor,PG-13,2001,184,English,0,http://www.imdb.com/title/tt0213149/?ref_=fn_tt_tt_1,198539855,140000000,6.1,254111,191,5401,0,Michael Bay,0,Jennifer Garner,3000,Jaime King,961,Mako,691,58539855,41.81418214285714
USA,Transformers,PG-13,2007,144,English,0,http://www.imdb.com/title/tt0418279/?ref_=fn_tt_tt_1,318759914,150000000,7.1,513158,396,2333,8000,Michael Bay,0,Zack Ward,662,Michael O'Neill,599,Kevin Dunn,581,168759914,112.50660933333334
Germany,Alexander,R,2004,206,English,3,http://www.imdb.com/title/tt0346491/?ref_=fn_tt_tt_1,34293771,155000000,5.5,138863,248,24598,0,Oliver Stone,0,Anthony Hopkins,12000,Angelina Jolie Pitt,11000,Brian Blessed,591,-120706229,-77.8749864516129
UK,Harry Potter and the Order of the Phoenix,PG-13,2007,138,English,3,http://www.imdb.com/title/tt0373889/?ref_=fn_tt_tt_1,292000866,150000000,7.5,355137,329,33433,0,David Yates,282,Robert Pattinson,21000,Daniel Radcliffe,11000,Fiona Shaw,687,142000866,94.667244
UK,Harry Potter and the Goblet of Fire,PG-13,2005,157,English,1,http://www.imdb.com/title/tt0330373/?ref_=fn_tt_tt_1,289994397,150000000,7.6,385670,295,53413,0,Mike Newell,179,Robert Pattinson,21000,Daniel Radcliffe,11000,Rupert Grint,10000,139994397,93.329598
USA,Hancock,PG-13,2008,102,English,0,http://www.imdb.com/title/tt0448157/?ref_=fn_tt_tt_1,227946274,150000000,6.4,343648,318,21584,0,Peter Berg,532,Will Smith,10000,Charlize Theron,9000,Eddie Marsan,979,77946274,51.96418266666667
USA,I Am Legend,PG-13,2007,104,English,0,http://www.imdb.com/title/tt0480249/?ref_=fn_tt_tt_1,256386216,150000000,7.2,530870,323,13076,11000,Francis Lawrence,508,Will Smith,10000,Alice Braga,1000,Willow Smith,558,106386216,70.924144
USA,Charlie and the Chocolate Factory,PG,2005,115,English,3,http://www.imdb.com/title/tt0367594/?ref_=fn_tt_tt_1,206456431,150000000,6.7,320284,276,57844,0,Tim Burton,13000,Johnny Depp,40000,Christopher Lee,16000,David Kelly,588,56456431,37.63762066666666
USA,Ratatouille,G,2007,111,English,0,http://www.imdb.com/title/tt0382932/?ref_=fn_tt_tt_1,206435493,150000000,8,473887,318,4764,10000,Brad Bird,663,Janeane Garofalo,1000,John Ratzenberger,1000,Brian Dennehy,954,56435493,37.623662
USA,Batman Begins,PG-13,2005,128,English,0,http://www.imdb.com/title/tt0372784/?ref_=fn_tt_tt_1,205343774,150000000,8.3,980946,478,59558,15000,Christopher Nolan,22000,Christian Bale,23000,Liam Neeson,14000,Morgan Freeman,11000,55343774,36.89584933333334
USA,Madagascar: Escape 2 Africa,PG,2008,89,English,0,http://www.imdb.com/title/tt0479952/?ref_=fn_tt_tt_1,179982968,150000000,6.7,146019,167,3285,0,Eric Darnell,35,Bernie Mac,1000,Jada Pinkett Smith,851,Cedric the Entertainer,436,29982968,19.98864533333333
USA,Night at the Museum: Battle of the Smithsonian,PG,2009,105,English,2,http://www.imdb.com/title/tt1078912/?ref_=fn_tt_tt_1,177243721,150000000,5.9,130272,185,54039,2000,Shawn Levy,189,Robin Williams,49000,Rami Malek,3000,Steve Coogan,1000,27243721,18.162480666666667
USA,X-Men Origins: Wolverine,PG-13,2009,119,English,0,http://www.imdb.com/title/tt0458525/?ref_=fn_tt_tt_1,179883016,150000000,6.7,361924,350,40054,0,Gavin Hood,151,Hugh Jackman,20000,Ryan Reynolds,16000,Dominic Monaghan,2000,29883016,19.92201066666667
Australia,The Matrix Revolutions,R,2003,129,English,0,http://www.imdb.com/title/tt0242653/?ref_=fn_tt_tt_1,139259759,150000000,6.7,364948,245,1062,0,Lana Wachowski,0,Essie Davis,309,Collin Chou,269,Nona Gaye,233,-10740241,-7.160160666666666
USA,Frozen,PG,2013,102,English,0,http://www.imdb.com/title/tt2294629/?ref_=fn_tt_tt_1,400736600,150000000,7.6,421658,406,2582,58000,Chris Buck,69,Josh Gad,1000,Maurice LaMarche,523,Livvy Stubenrauch,490,250736600,167.1577333333333
USA,The Matrix Reloaded,R,2003,138,English,0,http://www.imdb.com/title/tt0234215/?ref_=fn_tt_tt_1,281492479,150000000,7.2,421818,275,534,0,Lana Wachowski,0,Steve Bastoni,234,Daniel Bernhardt,198,Helmut Bakaitis,30,131492479,87.66165266666667
USA,Thor: The Dark World,PG-13,2013,112,English,3,http://www.imdb.com/title/tt1981115/?ref_=fn_tt_tt_1,206360018,170000000,7.1,414070,486,59803,63000,Alan Taylor,230,Chris Hemsworth,26000,Natalie Portman,20000,Anthony Hopkins,12000,36360018,21.38824588235294
Australia,Mad Max: Fury Road,R,2015,120,English,0,http://www.imdb.com/title/tt1392190/?ref_=fn_tt_tt_1,153629485,150000000,8.1,552503,739,40025,191000,George Miller,750,Tom Hardy,27000,Charlize Theron,9000,ZoÌÎÌà Kravitz,943,3629485,2.4196566666666666
USA,Angels & Demons,PG-13,2009,146,English,2,http://www.imdb.com/title/tt0808151/?ref_=fn_tt_tt_1,133375846,150000000,6.7,207839,298,16948,0,Ron Howard,2000,Tom Hanks,15000,Ayelet Zurer,745,Armin Mueller-Stahl,294,-16624154,-11.082769333333333
USA,Thor,PG-13,2011,115,English,1,http://www.imdb.com/title/tt0800369/?ref_=fn_tt_tt_1,181015141,150000000,7,536314,516,60059,63000,Kenneth Branagh,0,Chris Hemsworth,26000,Natalie Portman,20000,Anthony Hopkins,12000,31015141,20.676760666666667
USA,Bolt,PG,2008,96,English,0,http://www.imdb.com/title/tt0397892/?ref_=fn_tt_tt_1,114053579,150000000,6.9,146766,225,20007,0,Byron Howard,59,ChloÌÎÌà Grace Moretz,17000,Diedrich Bader,759,James Lipton,699,-35946421,-23.964280666666667
USA,G-Force,PG,2009,88,English,0,http://www.imdb.com/title/tt0436339/?ref_=fn_tt_tt_1,119420252,150000000,5.1,33042,145,2217,0,Hoyt Yeatman,12,Kelli Garner,730,Piper Mackenzie Harris,607,Niecy Nash,182,-30579748,-20.386498666666668
USA,Wrath of the Titans,PG-13,2012,99,English,0,http://www.imdb.com/title/tt1646987/?ref_=fn_tt_tt_1,83640426,150000000,5.8,152826,310,16184,19000,Jonathan Liebesman,473,Liam Neeson,14000,Edgar RamÌÎ_rez,897,Lily James,502,-66359574,-44.239716
USA,Dark Shadows,PG-13,2012,113,English,7,http://www.imdb.com/title/tt1077368/?ref_=fn_tt_tt_1,79711678,100000000,6.2,199039,526,80849,82000,Tim Burton,13000,Johnny Depp,40000,ChloÌÎÌà Grace Moretz,17000,Christopher Lee,16000,-20288322,-20.288322
China,Mission: Impossible - Rogue Nation,PG-13,2015,131,English,0,http://www.imdb.com/title/tt2381249/?ref_=fn_tt_tt_1,195000874,150000000,7.4,232187,465,21840,47000,Christopher McQuarrie,188,Tom Cruise,10000,Jeremy Renner,10000,Sean Harris,641,45000874,30.000582666666663
USA,The Wolfman,R,2010,119,English,0,http://www.imdb.com/title/tt0780653/?ref_=fn_tt_tt_1,61937495,150000000,5.8,89442,357,13071,0,Joe Johnston,394,Anthony Hopkins,12000,Simon Merrells,490,Art Malik,162,-88062505,-58.708336666666675
USA,The Legend of Tarzan,PG-13,2016,110,English,2,http://www.imdb.com/title/tt0918940/?ref_=fn_tt_tt_1,124051759,180000000,6.6,42372,248,21175,29000,David Yates,282,Christoph Waltz,11000,Alexander SkarsgÌÎå«rd,10000,Casper Crump,103,-55948241,-31.08235611111111
USA,Bee Movie,PG,2007,91,English,0,http://www.imdb.com/title/tt0389790/?ref_=fn_tt_tt_1,126597121,150000000,6.2,105902,194,6576,0,Steve Hickner,58,Matthew Broderick,2000,Oprah Winfrey,852,Rip Torn,826,-23402879,-15.601919333333333
USA,Kung Fu Panda 2,PG,2011,90,English,0,http://www.imdb.com/title/tt1302011/?ref_=fn_tt_tt_1,165230261,150000000,7.3,182718,284,21015,20000,Jennifer Yuh Nelson,90,Angelina Jolie Pitt,11000,Gary Oldman,10000,Mike Bell,15,15230261,10.153507333333334
USA,The Last Airbender,PG,2010,103,English,0,http://www.imdb.com/title/tt0938283/?ref_=fn_tt_tt_1,131564731,150000000,4.2,118951,280,2857,18000,M. Night Shyamalan,0,Seychelle Gabriel,1000,Noah Ringer,756,Aasif Mandvi,346,-18435269,-12.290179333333333
USA,Mission: Impossible III,PG-13,2006,124,English,0,http://www.imdb.com/title/tt0317919/?ref_=fn_tt_tt_1,133382309,150000000,6.9,256695,310,34817,0,J.J. Abrams,14000,Philip Seymour Hoffman,22000,Tom Cruise,10000,Eddie Marsan,979,-16617691,-11.078460666666667
USA,White House Down,PG-13,2013,131,English,2,http://www.imdb.com/title/tt2334879/?ref_=fn_tt_tt_1,73103784,150000000,6.4,164238,339,18204,33000,Roland Emmerich,776,Channing Tatum,17000,Jake Weber,551,Matt Craven,256,-76896216,-51.264144
USA,Mars Needs Moms,PG,2011,88,English,0,http://www.imdb.com/title/tt1305591/?ref_=fn_tt_tt_1,21379315,150000000,5.4,17590,132,2652,0,Simon Wells,25,Elisabeth Harnois,921,Dan Fogler,562,Tom Everett Scott,433,-128620685,-85.74712333333333
UK,Flushed Away,PG,2006,85,English,0,http://www.imdb.com/title/tt0424095/?ref_=fn_tt_tt_1,64459316,149000000,6.7,85086,135,35161,0,David Bowers,42,Hugh Jackman,20000,Kate Winslet,14000,David Suchet,586,-84540684,-56.73871409395973
USA,Pan,PG,2015,111,English,4,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,34964818,150000000,5.8,39956,256,21393,24000,Joe Wright,456,Hugh Jackman,20000,Cara Delevingne,548,Nonso Anozie,394,-115035182,-76.69012133333334
USA,Mr. Peabody & Sherman,PG,2014,92,English,2,http://www.imdb.com/title/tt0864835/?ref_=fn_tt_tt_1,111505642,145000000,6.9,47900,196,5810,11000,Rob Minkoff,50,Ty Burrell,3000,Zach Callison,1000,Karan Brar,517,-33494358,-23.09955724137931
USA,Troy,R,2004,196,English,2,http://www.imdb.com/title/tt0332452/?ref_=fn_tt_tt_1,133228348,175000000,7.2,381672,220,17944,0,Wolfgang Petersen,249,Brad Pitt,11000,Orlando Bloom,5000,Julian Glover,844,-41771652,-23.86951542857143
USA,Madagascar 3: Europe's Most Wanted,PG,2012,93,English,0,http://www.imdb.com/title/tt1277953/?ref_=fn_tt_tt_1,216366733,145000000,6.9,119213,211,2444,17000,Eric Darnell,35,Jada Pinkett Smith,851,Martin Short,770,Cedric the Entertainer,436,71366733,49.21843655172414
UK,Die Another Day,PG-13,2002,133,English,0,http://www.imdb.com/title/tt0246460/?ref_=fn_tt_tt_1,160201106,142000000,6.1,169914,264,2538,0,Lee Tamahori,93,Toby Stephens,769,Colin Salmon,766,Rick Yune,746,18201106,12.81768028169014
USA,Ghostbusters,PG-13,2016,116,English,4,http://www.imdb.com/title/tt1289401/?ref_=fn_tt_tt_1,118099659,144000000,5.5,69757,464,2097,62000,Paul Feig,176,Ed Begley Jr.,783,Kate McKinnon,370,Zach Woods,322,-25900341,-17.986347916666666
USA,Armageddon,PG-13,1998,153,English,0,http://www.imdb.com/title/tt0120591/?ref_=fn_tt_tt_1,201573391,140000000,6.6,322395,167,26029,11000,Michael Bay,0,Bruce Willis,13000,Steve Buscemi,12000,Will Patton,537,61573391,43.98099357142857
USA,Men in Black II,PG-13,2002,88,English,2,http://www.imdb.com/title/tt0120912/?ref_=fn_tt_tt_1,190418803,140000000,6.1,270207,208,14823,2000,Barry Sonnenfeld,188,Will Smith,10000,Rosario Dawson,3000,Rip Torn,826,50418803,36.01343071428572
USA,Beowulf,PG-13,2007,115,English,1,http://www.imdb.com/title/tt0442933/?ref_=fn_tt_tt_1,82161969,150000000,6.3,142440,287,31523,3000,Robert Zemeckis,0,Robin Wright,18000,Anthony Hopkins,12000,Sebastian RochÌÎå©,964,-67838031,-45.225354
USA,Kung Fu Panda 3,PG,2016,95,English,0,http://www.imdb.com/title/tt2267968/?ref_=fn_tt_tt_1,143523463,145000000,7.2,64322,210,36095,24000,Alessandro Carloni,5,J.K. Simmons,24000,Angelina Jolie Pitt,11000,Wayne Knight,967,-1476537,-1.0183013793103448
USA,Mission: Impossible - Ghost Protocol,PG-13,2011,133,English,3,http://www.imdb.com/title/tt1229238/?ref_=fn_tt_tt_1,209364921,145000000,7.4,365104,432,21768,35000,Brad Bird,663,Tom Cruise,10000,Jeremy Renner,10000,Michael Nyqvist,690,64364921,44.389600689655175
USA,Rise of the Guardians,PG,2012,97,English,0,http://www.imdb.com/title/tt1446192/?ref_=fn_tt_tt_1,103400692,145000000,7.3,123553,256,20645,25000,Peter Ramsey,52,Hugh Jackman,20000,Kamil McFadden,315,Khamani Griffin,161,-41599308,-28.689177931034482
USA,Fun with Dick and Jane,PG-13,2005,90,English,1,http://www.imdb.com/title/tt0369441/?ref_=fn_tt_tt_1,110332737,100000000,6.1,110788,135,1997,2000,Dean Parisot,23,John Michael Higgins,957,Richard Burgi,550,David Herman,233,10332737,10.332737
USA,The Last Samurai,R,2003,154,English,1,http://www.imdb.com/title/tt0325710/?ref_=fn_tt_tt_1,111110575,140000000,7.7,317166,190,11945,0,Edward Zwick,380,Tom Cruise,10000,Tony Goldwyn,956,Chad Lindberg,445,-28889425,-20.63530357142857
UK,Exodus: Gods and Kings,PG-13,2014,150,English,0,http://www.imdb.com/title/tt1528100/?ref_=fn_tt_tt_1,65007045,140000000,6.1,128682,314,26490,51000,Ridley Scott,0,Christian Bale,23000,MarÌÎ_a Valverde,893,Ben Mendelsohn,748,-74992955,-53.56639642857143
USA,Star Trek,PG-13,2009,127,English,0,http://www.imdb.com/title/tt0796366/?ref_=fn_tt_tt_1,257704099,150000000,8,504419,518,39284,19000,J.J. Abrams,14000,Chris Hemsworth,26000,Leonard Nimoy,12000,Bruce Greenwood,981,107704099,71.80273266666667
USA,Spider-Man,PG-13,2002,121,English,0,http://www.imdb.com/title/tt0145487/?ref_=fn_tt_tt_1,403706375,139000000,7.3,544665,291,40484,5000,Sam Raimi,0,J.K. Simmons,24000,James Franco,11000,Kirsten Dunst,4000,264706375,190.43624100719424
USA,How to Train Your Dragon 2,PG,2014,102,English,5,http://www.imdb.com/title/tt1646971/?ref_=fn_tt_tt_1,176997107,145000000,7.9,221128,292,23378,46000,Dean DeBlois,255,Gerard Butler,18000,Djimon Hounsou,3000,America Ferrera,953,31997107,22.066970344827585
USA,Gods of Egypt,PG-13,2016,126,English,4,http://www.imdb.com/title/tt2404233/?ref_=fn_tt_tt_1,31141074,140000000,5.5,51892,184,19769,24000,Alex Proyas,295,Gerard Butler,18000,Elodie Yung,934,Bryan Brown,284,-108858926,-77.75637571428572
USA,Stealth,PG-13,2005,121,English,0,http://www.imdb.com/title/tt0382992/?ref_=fn_tt_tt_1,31704416,135000000,5,45455,145,2705,0,Rob Cohen,357,Sam Shepard,820,Joe Morton,780,Richard Roxburgh,653,-103295584,-76.5152474074074
USA,Watchmen,R,2009,215,English,1,http://www.imdb.com/title/tt0409459/?ref_=fn_tt_tt_1,107503316,130000000,7.7,392474,451,2530,18000,Zack Snyder,0,Matt Frewer,986,Billy Crudup,745,Stephen McHattie,413,-22496684,-17.305141538461537
USA,Lethal Weapon 4,R,1998,127,English,2,http://www.imdb.com/title/tt0122151/?ref_=fn_tt_tt_1,129734803,140000000,6.6,127497,141,6171,0,Richard Donner,503,Jet Li,5000,Rene Russo,808,Darlene Love,91,-10265197,-7.3322835714285715
USA,Hulk,PG-13,2003,138,English,0,http://www.imdb.com/title/tt0286716/?ref_=fn_tt_tt_1,132122995,137000000,5.7,212106,267,1814,0,Ang Lee,0,Kevin Rankin,820,Regi Davis,300,Celia Weston,258,-4877005,-3.5598576642335766
USA,G.I. Joe: Retaliation,PG-13,2013,122,English,6,http://www.imdb.com/title/tt1583421/?ref_=fn_tt_tt_1,122512052,130000000,5.8,146352,351,31958,42000,Jon M. Chu,209,Channing Tatum,17000,Dwayne Johnson,12000,Elodie Yung,934,-7487948,-5.75996
UK,Sahara,PG-13,2005,124,English,3,http://www.imdb.com/title/tt0318649/?ref_=fn_tt_tt_1,68642452,130000000,6,77673,163,13073,0,Breck Eisner,42,Matthew McConaughey,11000,Rainn Wilson,973,Delroy Lindo,848,-61357548,-47.198113846153845
USA,Final Fantasy: The Spirits Within,PG-13,2001,106,English,1,http://www.imdb.com/title/tt0173840/?ref_=fn_tt_tt_1,32131830,137000000,6.4,72259,166,15015,0,Hironobu Sakaguchi,6,Steve Buscemi,12000,Ming-Na Wen,2000,Jean Simmons,422,-104868170,-76.54610948905109
USA,Captain America: The First Avenger,PG-13,2011,124,English,0,http://www.imdb.com/title/tt0458339/?ref_=fn_tt_tt_1,176636816,140000000,6.9,508818,510,19761,46000,Joe Johnston,394,Chris Evans,11000,Dominic Cooper,3000,Hayley Atwell,2000,36636816,26.169154285714285
UK,The World Is Not Enough,PG-13,1999,128,English,2,http://www.imdb.com/title/tt0143145/?ref_=fn_tt_tt_1,126930660,135000000,6.4,157519,197,2037,2000,Michael Apted,150,Colin Salmon,766,Maria Grazia Cucinotta,536,Desmond Llewelyn,244,-8069340,-5.977288888888889
USA,Master and Commander: The Far Side of the World,PG-13,2003,138,English,1,http://www.imdb.com/title/tt0311113/?ref_=fn_tt_tt_1,93926386,150000000,7.4,168207,244,1205,0,Peter Weir,608,James D'Arcy,613,Lee Ingleby,172,David Threlfall,168,-56073614,-37.382409333333335
USA,The Twilight Saga: Breaking Dawn - Part 2,PG-13,2012,115,English,3,http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1,292298923,120000000,5.5,185394,322,59177,65000,Bill Condon,386,Robert Pattinson,21000,Kristen Stewart,17000,Taylor Lautner,12000,172298923,143.58243583333334
Australia,Happy Feet 2,PG,2011,100,English,0,http://www.imdb.com/title/tt1402488/?ref_=fn_tt_tt_1,63992328,135000000,5.9,32399,156,62644,0,George Miller,750,Robin Williams,49000,Brad Pitt,11000,Common,988,-71007672,-52.59827555555555
USA,The Incredible Hulk,PG-13,2008,135,English,0,http://www.imdb.com/title/tt0800080/?ref_=fn_tt_tt_1,134518390,150000000,6.8,326286,354,5811,0,Louis Leterrier,255,Ty Burrell,3000,Peter Mensah,1000,William Hurt,882,-15481610,-10.321073333333333
UK,The BFG,PG,2016,117,English,0,http://www.imdb.com/title/tt3691740/?ref_=fn_tt_tt_1,52792307,140000000,6.8,12572,252,1950,27000,Steven Spielberg,14000,Mark Rylance,535,Penelope Wilton,400,Rafe Spall,358,-87207693,-62.29120928571429
USA,The Revenant,R,2015,156,English,0,http://www.imdb.com/title/tt1663202/?ref_=fn_tt_tt_1,183635922,135000000,8.1,406020,556,57108,190000,Alejandro G. IÌÎå±ÌÎÌrritu,0,Leonardo DiCaprio,29000,Tom Hardy,27000,Lukas Haas,733,48635922,36.02660888888889
USA,Turbo,PG,2013,96,English,0,http://www.imdb.com/title/tt1860353/?ref_=fn_tt_tt_1,83024900,135000000,6.5,62424,166,17416,13000,David Soren,13,Ryan Reynolds,16000,Snoop Dogg,881,Ben Schwartz,463,-51975100,-38.50007407407408
USA,Rango,PG,2011,107,English,0,http://www.imdb.com/title/tt1192628/?ref_=fn_tt_tt_1,123207194,135000000,7.2,183208,362,43291,26000,Gore Verbinski,563,Johnny Depp,40000,Ray Winstone,1000,Stephen Root,939,-11792806,-8.735411851851852
USA,Penguins of Madagascar,PG,2014,92,English,0,http://www.imdb.com/title/tt1911658/?ref_=fn_tt_tt_1,83348920,132000000,6.7,60230,153,19963,11000,Eric Darnell,35,Benedict Cumberbatch,19000,Annet Mahendru,411,Andy Richter,179,-48651080,-36.85687878787879
USA,The Bourne Ultimatum,PG-13,2007,115,English,0,http://www.imdb.com/title/tt0440963/?ref_=fn_tt_tt_1,227137090,110000000,8.1,491077,329,17369,0,Paul Greengrass,521,Matt Damon,13000,Edgar RamÌÎ_rez,897,Albert Finney,883,117137090,106.48826363636363
USA,Kung Fu Panda,PG,2008,92,English,0,http://www.imdb.com/title/tt0441773/?ref_=fn_tt_tt_1,215395021,130000000,7.6,307029,266,12754,6000,Mark Osborne,54,Angelina Jolie Pitt,11000,Wayne Knight,967,Dan Fogler,562,85395021,65.68847769230769
USA,Ant-Man,PG-13,2015,117,English,6,http://www.imdb.com/title/tt0478970/?ref_=fn_tt_tt_1,180191634,130000000,7.4,313866,517,5730,61000,Peyton Reed,235,Judy Greer,2000,Hayley Atwell,2000,T.I.,680,50191634,38.60894923076923
USA,The Hunger Games: Catching Fire,PG-13,2013,146,English,1,http://www.imdb.com/title/tt1951264/?ref_=fn_tt_tt_1,424645577,130000000,7.6,498397,502,49355,82000,Francis Lawrence,508,Jennifer Lawrence,34000,Josh Hutcherson,14000,Sandra Ellis Lafferty,523,294645577,226.65044384615385
USA,The Twilight Saga: Breaking Dawn - Part 2,PG-13,2012,115,English,3,http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1,292298923,120000000,5.5,185394,322,59177,65000,Bill Condon,386,Robert Pattinson,21000,Kristen Stewart,17000,Taylor Lautner,12000,172298923,143.58243583333334
